lastAppOpenAction lastAudioCable lastLocationChanged lastChargeCable lastWiFiConnected lastDataConnected lastBluetoothConnected lastLightChanged packName
AppOpenAction[com.google.android.gms] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] null null null null LightChangedAction[draker] AppOpenAction[com.android.dialer]
AppOpenAction[com.android.dialer] null LocationChangedAction[] null null null null LightChangedAction[draker] AppOpenAction[com.android.incallui]
AppOpenAction[com.android.incallui] null LocationChangedAction[] null null null null LightChangedAction[draker] AppOpenAction[com.meizu.media.camera]
AppOpenAction[com.meizu.media.camera] null LocationChangedAction[] null null null null LightChangedAction[draker] AppOpenAction[com.meizu.safe]
AppOpenAction[com.meizu.safe] null LocationChangedAction[] null null null null LightChangedAction[lighter] AppOpenAction[com.meizu.safe]
AppOpenAction[com.meizu.safe] null LocationChangedAction[] null null null null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.meizu.media.camera]
AppOpenAction[com.meizu.media.camera] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.meizu.media.camera]
AppOpenAction[com.meizu.media.camera] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.meizu.media.camera]
AppOpenAction[com.meizu.media.camera] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.meizu.media.gallery]
AppOpenAction[com.meizu.media.gallery] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.supercell.clashroyale]
AppOpenAction[com.supercell.clashroyale] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.supercell.clashroyale]
AppOpenAction[com.supercell.clashroyale] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.supercell.clashroyale]
AppOpenAction[com.supercell.clashroyale] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.supercell.clashroyale]
AppOpenAction[com.supercell.clashroyale] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.meizu.media.camera]
AppOpenAction[com.meizu.media.camera] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.meizu.media.camera]
AppOpenAction[com.meizu.media.camera] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.meizu.media.camera]
AppOpenAction[com.meizu.media.camera] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.meizu.media.gallery]
AppOpenAction[com.meizu.media.gallery] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.meizu.media.camera]
AppOpenAction[com.meizu.media.camera] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.meizu.media.camera]
AppOpenAction[com.meizu.media.camera] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.tmri.app.main]
AppOpenAction[com.tmri.app.main] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.jxedt]
AppOpenAction[com.jxedt] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.meizu.safe]
AppOpenAction[com.meizu.safe] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[io.manong.developerdaily]
AppOpenAction[io.manong.developerdaily] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.jxedt]
AppOpenAction[com.jxedt] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.jxedt]
AppOpenAction[com.jxedt] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.jxedt]
AppOpenAction[com.jxedt] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.jxedt]
AppOpenAction[com.jxedt] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.jxedt]
AppOpenAction[com.jxedt] null LocationChangedAction[] ChargeCableAction[] null null null LightChangedAction[lighter] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] ChargeCableAction[] null null null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null LightChangedAction[lighter] AppOpenAction[com.jxedt]
AppOpenAction[com.jxedt] null LocationChangedAction[] ChargeCableAction[] null null null LightChangedAction[lighter] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] ChargeCableAction[] null null null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null LightChangedAction[lighter] AppOpenAction[com.supercell.clashroyale]
AppOpenAction[com.supercell.clashroyale] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.supercell.clashroyale]
AppOpenAction[com.supercell.clashroyale] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null null ChargeCableAction[] null null null null AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null null ChargeCableAction[] null null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.supercell.clashroyale]
AppOpenAction[com.supercell.clashroyale] null LocationChangedAction[] ChargeCableAction[] null null null null AppOpenAction[com.chaozh.iReaderFree]
null null null null null DataConnectedAction[] null null AppOpenAction[com.supercell.clashroyale]
AppOpenAction[com.supercell.clashroyale] null null null null DataConnectedAction[] null null AppOpenAction[com.meizu.filemanager]
AppOpenAction[com.meizu.filemanager] null null null null DataConnectedAction[] null null AppOpenAction[com.meizu.media.video]
AppOpenAction[com.meizu.media.video] null null null null DataConnectedAction[] null null AppOpenAction[com.meizu.filemanager]
AppOpenAction[com.meizu.filemanager] null null null null DataConnectedAction[] null null AppOpenAction[com.meizu.media.video]
AppOpenAction[com.meizu.media.video] null null null null DataConnectedAction[] null null AppOpenAction[com.meizu.filemanager]
AppOpenAction[com.meizu.filemanager] null null null null DataConnectedAction[] null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null null null null DataConnectedAction[] null null AppOpenAction[com.baidu.tieba]
null null null null null null null null AppOpenAction[com.android.alarmclock]
AppOpenAction[com.android.alarmclock] null null null null null null null AppOpenAction[com.android.stk]
AppOpenAction[com.android.stk] null null null null null null null AppOpenAction[com.android.alarmclock]
AppOpenAction[com.android.alarmclock] null null null null null null null AppOpenAction[com.google.android.gms]
null null null null null DataConnectedAction[] null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null null ChargeCableAction[] null DataConnectedAction[] null null AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null null ChargeCableAction[] null DataConnectedAction[] null null AppOpenAction[com.android.incallui]
AppOpenAction[com.android.incallui] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null null AppOpenAction[com.android.incallui]
AppOpenAction[com.android.incallui] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null null AppOpenAction[com.android.server.telecom]
